ProductKey,label,search_key,product_code,brand,category_key,subcategory_key,source_view,confidence,note
195,Litware Home Theater System 5.1 Channel M510 Black,litware home theater system 5.1 channel m510 black,0203004,Litware,2,203,dim_contoso_product,I,
196,Litware Home Theater System 2.1 Channel E211 Black,litware home theater system 2.1 channel e211 black,0203005,Litware,2,203,dim_contoso_product,I,
197,Litware Home Theater System 2.1 Channel E212 Black,litware home theater system 2.1 channel e212 black,0203006,Litware,2,203,dim_contoso_product,I,
198,Litware Home Theater System 4.1 Channel M411 Black,litware home theater system 4.1 channel m411 black,0203007,Litware,2,203,dim_contoso_product,I,
199,Litware Home Theater System 4.1 Channel M412 Black,litware home theater system 4.1 channel m412 black,0203008,Litware,2,203,dim_contoso_product,I,
200,Litware Home Theater System 4.1 Channel M413 Black,litware home theater system 4.1 channel m413 black,0203009,Litware,2,203,dim_contoso_product,I,
201,Litware Home Theater System 5.1 Channel M512 Black,litware home theater system 5.1 channel m512 black,0203010,Litware,2,203,dim_contoso_product,I,
202,Litware Home Theater System 5.1 Channel M513 Black,litware home theater system 5.1 channel m513 black,0203011,Litware,2,203,dim_contoso_product,I,
203,Litware Home Theater System 7.1 Channel M710 Black,litware home theater system 7.1 channel m710 black,0203012,Litware,2,203,dim_contoso_product,I,
204,Litware Home Theater System 7.1 Channel X711 Black,litware home theater system 7.1 channel x711 black,0203013,Litware,2,203,dim_contoso_product,I,
205,Litware Home Theater System 5.1 Channel M514 Black,litware home theater system 5.1 channel m514 black,0203014,Litware,2,203,dim_contoso_product,I,
206,Litware Home Theater System 5.1 Channel M515 Black,litware home theater system 5.1 channel m515 black,0203015,Litware,2,203,dim_contoso_product,I,
207,Litware Home Theater System 5.1 Channel M516 Black,litware home theater system 5.1 channel m516 black,0203016,Litware,2,203,dim_contoso_product,I,
208,Litware Home Theater System 4.1 Channel M410 Silver,litware home theater system 4.1 channel m410 silver,0203017,Litware,2,203,dim_contoso_product,I,
209,Litware Home Theater System 5.1 Channel M511 Silver,litware home theater system 5.1 channel m511 silver,0203018,Litware,2,203,dim_contoso_product,I,
210,Litware Home Theater System 2.1 Channel E210 Silver,litware home theater system 2.1 channel e210 silver,0203019,Litware,2,203,dim_contoso_product,I,
211,Litware Home Theater System 5.1 Channel M510 Silver,litware home theater system 5.1 channel m510 silver,0203020,Litware,2,203,dim_contoso_product,I,
212,Litware Home Theater System 2.1 Channel E211 Silver,litware home theater system 2.1 channel e211 silver,0203021,Litware,2,203,dim_contoso_product,I,
213,Litware Home Theater System 2.1 Channel E212 Silver,litware home theater system 2.1 channel e212 silver,0203022,Litware,2,203,dim_contoso_product,I,
214,Litware Home Theater System 4.1 Channel M411 Silver,litware home theater system 4.1 channel m411 silver,0203023,Litware,2,203,dim_contoso_product,I,
215,Litware Home Theater System 4.1 Channel M412 Silver,litware home theater system 4.1 channel m412 silver,0203024,Litware,2,203,dim_contoso_product,I,
216,Litware Home Theater System 4.1 Channel M413 Silver,litware home theater system 4.1 channel m413 silver,0203025,Litware,2,203,dim_contoso_product,I,
217,Litware Home Theater System 5.1 Channel M512 Silver,litware home theater system 5.1 channel m512 silver,0203026,Litware,2,203,dim_contoso_product,I,
218,Litware Home Theater System 5.1 Channel M513 Silver,litware home theater system 5.1 channel m513 silver,0203027,Litware,2,203,dim_contoso_product,I,
219,Litware Home Theater System 7.1 Channel M710 Silver,litware home theater system 7.1 channel m710 silver,0203028,Litware,2,203,dim_contoso_product,I,
220,Litware Home Theater System 7.1 Channel X711 Silver,litware home theater system 7.1 channel x711 silver,0203029,Litware,2,203,dim_contoso_product,I,
221,Litware Home Theater System 5.1 Channel M514 Silver,litware home theater system 5.1 channel m514 silver,0203030,Litware,2,203,dim_contoso_product,I,
222,Litware Home Theater System 5.1 Channel M515 Silver,litware home theater system 5.1 channel m515 silver,0203031,Litware,2,203,dim_contoso_product,I,
223,Litware Home Theater System 5.1 Channel M516 Silver,litware home theater system 5.1 channel m516 silver,0203032,Litware,2,203,dim_contoso_product,I,
224,Litware Home Theater System 4.1 Channel M410 Brown,litware home theater system 4.1 channel m410 brown,0203033,Litware,2,203,dim_contoso_product,I,
225,Litware Home Theater System 5.1 Channel M511 Brown,litware home theater system 5.1 channel m511 brown,0203034,Litware,2,203,dim_contoso_product,I,
226,Litware Home Theater System 2.1 Channel E210 Brown,litware home theater system 2.1 channel e210 brown,0203035,Litware,2,203,dim_contoso_product,I,
227,Litware Home Theater System 5.1 Channel M510 Brown,litware home theater system 5.1 channel m510 brown,0203036,Litware,2,203,dim_contoso_product,I,
228,Litware Home Theater System 2.1 Channel E211 Brown,litware home theater system 2.1 channel e211 brown,0203037,Litware,2,203,dim_contoso_product,I,
229,Litware Home Theater System 2.1 Channel E212 Brown,litware home theater system 2.1 channel e212 brown,0203038,Litware,2,203,dim_contoso_product,I,
230,Litware Home Theater System 4.1 Channel M411 Brown,litware home theater system 4.1 channel m411 brown,0203039,Litware,2,203,dim_contoso_product,I,
231,Litware Home Theater System 4.1 Channel M412 Brown,litware home theater system 4.1 channel m412 brown,0203040,Litware,2,203,dim_contoso_product,I,
232,Litware Home Theater System 4.1 Channel M413 Brown,litware home theater system 4.1 channel m413 brown,0203041,Litware,2,203,dim_contoso_product,I,
233,Litware Home Theater System 5.1 Channel M512 Brown,litware home theater system 5.1 channel m512 brown,0203042,Litware,2,203,dim_contoso_product,I,
234,Litware Home Theater System 5.1 Channel M513 Brown,litware home theater system 5.1 channel m513 brown,0203043,Litware,2,203,dim_contoso_product,I,
235,Litware Home Theater System 7.1 Channel M710 Brown,litware home theater system 7.1 channel m710 brown,0203044,Litware,2,203,dim_contoso_product,I,
236,Litware Home Theater System 7.1 Channel X711 Brown,litware home theater system 7.1 channel x711 brown,0203045,Litware,2,203,dim_contoso_product,I,
237,Litware Home Theater System 5.1 Channel M514 Brown,litware home theater system 5.1 channel m514 brown,0203046,Litware,2,203,dim_contoso_product,I,
238,Litware Home Theater System 5.1 Channel M515 Brown,litware home theater system 5.1 channel m515 brown,0203047,Litware,2,203,dim_contoso_product,I,
239,Litware Home Theater System 5.1 Channel M516 Brown,litware home theater system 5.1 channel m516 brown,0203048,Litware,2,203,dim_contoso_product,I,
240,Contoso Home Theater System 2.1 Channel E1200 Black,contoso home theater system 2.1 channel e1200 black,0203049,Contoso,2,203,dim_contoso_product,I,
241,Contoso Home Theater System 2.1 Channel M1210 Black,contoso home theater system 2.1 channel m1210 black,0203050,Contoso,2,203,dim_contoso_product,I,
242,Contoso Home Theater System 7.1 Channel M1700 Black,contoso home theater system 7.1 channel m1700 black,0203051,Contoso,2,203,dim_contoso_product,I,
243,Contoso Home Theater System 4.1 Channel M1400 Black,contoso home theater system 4.1 channel m1400 black,0203052,Contoso,2,203,dim_contoso_product,I,
244,Contoso Home Theater System 5.1 Channel M1500 Black,contoso home theater system 5.1 channel m1500 black,0203053,Contoso,2,203,dim_contoso_product,I,
245,Contoso Home Theater System 5.1 Channel M1510 Black,contoso home theater system 5.1 channel m1510 black,0203054,Contoso,2,203,dim_contoso_product,I,
246,Contoso Home Theater System 4.1 Channel M1410 Black,contoso home theater system 4.1 channel m1410 black,0203055,Contoso,2,203,dim_contoso_product,I,
247,Contoso Home Theater System 5.1 Channel M1520 Black,contoso home theater system 5.1 channel m1520 black,0203056,Contoso,2,203,dim_contoso_product,I,
248,Contoso Home Theater System 5.1 Channel M1530 Black,contoso home theater system 5.1 channel m1530 black,0203057,Contoso,2,203,dim_contoso_product,I,
249,Contoso Home Theater System 2.1 Channel E1220 Black,contoso home theater system 2.1 channel e1220 black,0203058,Contoso,2,203,dim_contoso_product,I,
250,Contoso Home Theater System 5.1 Channel M1540 Black,contoso home theater system 5.1 channel m1540 black,0203059,Contoso,2,203,dim_contoso_product,I,
251,Contoso Home Theater System 4.1 Channel M1420 Black,contoso home theater system 4.1 channel m1420 black,0203060,Contoso,2,203,dim_contoso_product,I,
252,Contoso Home Theater System 2.1 Channel M1230 Black,contoso home theater system 2.1 channel m1230 black,0203061,Contoso,2,203,dim_contoso_product,I,
253,Contoso Home Theater System 2.1 Channel E1200 Silver,contoso home theater system 2.1 channel e1200 silver,0203062,Contoso,2,203,dim_contoso_product,I,
254,Contoso Home Theater System 2.1 Channel M1210 Silver,contoso home theater system 2.1 channel m1210 silver,0203063,Contoso,2,203,dim_contoso_product,I,
255,Contoso Home Theater System 7.1 Channel M1700 Silver,contoso home theater system 7.1 channel m1700 silver,0203064,Contoso,2,203,dim_contoso_product,I,
256,Contoso Home Theater System 4.1 Channel M1400 Silver,contoso home theater system 4.1 channel m1400 silver,0203065,Contoso,2,203,dim_contoso_product,I,
257,Contoso Home Theater System 5.1 Channel M1500 Silver,contoso home theater system 5.1 channel m1500 silver,0203066,Contoso,2,203,dim_contoso_product,I,
258,Contoso Home Theater System 5.1 Channel M1510 Silver,contoso home theater system 5.1 channel m1510 silver,0203067,Contoso,2,203,dim_contoso_product,I,
259,Contoso Home Theater System 4.1 Channel M1410 Silver,contoso home theater system 4.1 channel m1410 silver,0203068,Contoso,2,203,dim_contoso_product,I,
260,Contoso Home Theater System 5.1 Channel M1520 Silver,contoso home theater system 5.1 channel m1520 silver,0203069,Contoso,2,203,dim_contoso_product,I,
261,Contoso Home Theater System 5.1 Channel M1530 Silver,contoso home theater system 5.1 channel m1530 silver,0203070,Contoso,2,203,dim_contoso_product,I,
262,Contoso Home Theater System 2.1 Channel E1220 Silver,contoso home theater system 2.1 channel e1220 silver,0203071,Contoso,2,203,dim_contoso_product,I,
263,Contoso Home Theater System 5.1 Channel M1540 Silver,contoso home theater system 5.1 channel m1540 silver,0203072,Contoso,2,203,dim_contoso_product,I,
264,Contoso Home Theater System 4.1 Channel M1420 Silver,contoso home theater system 4.1 channel m1420 silver,0203073,Contoso,2,203,dim_contoso_product,I,
265,Contoso Home Theater System 2.1 Channel M1230 Silver,contoso home theater system 2.1 channel m1230 silver,0203074,Contoso,2,203,dim_contoso_product,I,
266,Contoso Home Theater System 2.1 Channel E1200 White,contoso home theater system 2.1 channel e1200 white,0203075,Contoso,2,203,dim_contoso_product,I,
267,Contoso Home Theater System 2.1 Channel M1210 White,contoso home theater system 2.1 channel m1210 white,0203076,Contoso,2,203,dim_contoso_product,I,
268,Contoso Home Theater System 7.1 Channel M1700 White,contoso home theater system 7.1 channel m1700 white,0203077,Contoso,2,203,dim_contoso_product,I,
269,Contoso Home Theater System 4.1 Channel M1400 White,contoso home theater system 4.1 channel m1400 white,0203078,Contoso,2,203,dim_contoso_product,I,
270,Contoso Home Theater System 5.1 Channel M1500 White,contoso home theater system 5.1 channel m1500 white,0203079,Contoso,2,203,dim_contoso_product,I,
271,Contoso Home Theater System 5.1 Channel M1510 White,contoso home theater system 5.1 channel m1510 white,0203080,Contoso,2,203,dim_contoso_product,I,
272,Contoso Home Theater System 4.1 Channel M1410 White,contoso home theater system 4.1 channel m1410 white,0203081,Contoso,2,203,dim_contoso_product,I,
273,Contoso Home Theater System 5.1 Channel M1520 White,contoso home theater system 5.1 channel m1520 white,0203082,Contoso,2,203,dim_contoso_product,I,
274,Contoso Home Theater System 5.1 Channel M1530 White,contoso home theater system 5.1 channel m1530 white,0203083,Contoso,2,203,dim_contoso_product,I,
275,Contoso Home Theater System 2.1 Channel E1220 White,contoso home theater system 2.1 channel e1220 white,0203084,Contoso,2,203,dim_contoso_product,I,
276,Contoso Home Theater System 5.1 Channel M1540 White,contoso home theater system 5.1 channel m1540 white,0203085,Contoso,2,203,dim_contoso_product,I,
277,Contoso Home Theater System 4.1 Channel M1420 White,contoso home theater system 4.1 channel m1420 white,0203086,Contoso,2,203,dim_contoso_product,I,
278,Contoso Home Theater System 2.1 Channel M1230 White,contoso home theater system 2.1 channel m1230 white,0203087,Contoso,2,203,dim_contoso_product,I,
279,Contoso Home Theater System 2.1 Channel E1200 Brown,contoso home theater system 2.1 channel e1200 brown,0203088,Contoso,2,203,dim_contoso_product,I,
280,Contoso Home Theater System 2.1 Channel M1210 Brown,contoso home theater system 2.1 channel m1210 brown,0203089,Contoso,2,203,dim_contoso_product,I,
281,Contoso Home Theater System 7.1 Channel M1700 Brown,contoso home theater system 7.1 channel m1700 brown,0203090,Contoso,2,203,dim_contoso_product,I,
282,Contoso Home Theater System 4.1 Channel M1400 Brown,contoso home theater system 4.1 channel m1400 brown,0203091,Contoso,2,203,dim_contoso_product,I,
283,Contoso Home Theater System 5.1 Channel M1500 Brown,contoso home theater system 5.1 channel m1500 brown,0203092,Contoso,2,203,dim_contoso_product,I,
284,Contoso Home Theater System 5.1 Channel M1510 Brown,contoso home theater system 5.1 channel m1510 brown,0203093,Contoso,2,203,dim_contoso_product,I,
285,Contoso Home Theater System 4.1 Channel M1410 Brown,contoso home theater system 4.1 channel m1410 brown,0203094,Contoso,2,203,dim_contoso_product,I,
286,Contoso Home Theater System 5.1 Channel M1520 Brown,contoso home theater system 5.1 channel m1520 brown,0203095,Contoso,2,203,dim_contoso_product,I,
287,Contoso Home Theater System 5.1 Channel M1530 Brown,contoso home theater system 5.1 channel m1530 brown,0203096,Contoso,2,203,dim_contoso_product,I,
288,Contoso Home Theater System 2.1 Channel E1220 Brown,contoso home theater system 2.1 channel e1220 brown,0203097,Contoso,2,203,dim_contoso_product,I,
289,Contoso Home Theater System 5.1 Channel M1540 Brown,contoso home theater system 5.1 channel m1540 brown,0203098,Contoso,2,203,dim_contoso_product,I,
290,Contoso Home Theater System 4.1 Channel M1420 Brown,contoso home theater system 4.1 channel m1420 brown,0203099,Contoso,2,203,dim_contoso_product,I,
291,Contoso Home Theater System 2.1 Channel M1230 Brown,contoso home theater system 2.1 channel m1230 brown,0203100,Contoso,2,203,dim_contoso_product,I,
292,SV Car Video LCD7W M7080 Black,sv car video lcd7w m7080 black,0205001,Southridge Video,2,205,dim_contoso_product,I,
293,SV Car Video LCD7W M7081 Black,sv car video lcd7w m7081 black,0205002,Southridge Video,2,205,dim_contoso_product,I,
294,SV Car Video TFT7 M7000 Black,sv car video tft7 m7000 black,0205003,Southridge Video,2,205,dim_contoso_product,I,
295,SV Car Video TFT6.2W E6280 Black,sv car video tft6.2w e6280 black,0205004,Southridge Video,2,205,dim_contoso_product,I,
296,SV Car Video TFT6.2W E6281 Black,sv car video tft6.2w e6281 black,0205005,Southridge Video,2,205,dim_contoso_product,I,
297,SV Car Video TFT6.2W E6282 Black,sv car video tft6.2w e6282 black,0205006,Southridge Video,2,205,dim_contoso_product,I,
298,SV Car Video TFT7 M7001 Black,sv car video tft7 m7001 black,0205007,Southridge Video,2,205,dim_contoso_product,I,
299,SV Car Video AM/FM E1000 Black,sv car video am/fm e1000 black,0205008,Southridge Video,2,205,dim_contoso_product,I,
300,SV Car Video AM/FM E1001 Black,sv car video am/fm e1001 black,0205009,Southridge Video,2,205,dim_contoso_product,I,
301,SV Car Video TFT7 M7002 Black,sv car video tft7 m7002 black,0205010,Southridge Video,2,205,dim_contoso_product,I,
302,SV Car Video LCD9.2W X9280 Black,sv car video lcd9.2w x9280 black,0205011,Southridge Video,2,205,dim_contoso_product,I,
303,SV Car Video LCD9.2W X9281 Black,sv car video lcd9.2w x9281 black,0205012,Southridge Video,2,205,dim_contoso_product,I,
304,SV Car Video LCD7W M7082 Black,sv car video lcd7w m7082 black,0205013,Southridge Video,2,205,dim_contoso_product,I,
305,SV Car Video LCD7 M7001 Black,sv car video lcd7 m7001 black,0205014,Southridge Video,2,205,dim_contoso_product,I,
306,SV Car Video LCD7 M7002 Black,sv car video lcd7 m7002 black,0205015,Southridge Video,2,205,dim_contoso_product,I,
307,SV Car Video LCD7 M7003 Black,sv car video lcd7 m7003 black,0205016,Southridge Video,2,205,dim_contoso_product,I,
308,SV Car Video LCD7W M7080 Silver,sv car video lcd7w m7080 silver,0205017,Southridge Video,2,205,dim_contoso_product,I,
309,SV Car Video LCD7W M7081 Silver,sv car video lcd7w m7081 silver,0205018,Southridge Video,2,205,dim_contoso_product,I,
310,SV Car Video TFT7 M7000 Silver,sv car video tft7 m7000 silver,0205019,Southridge Video,2,205,dim_contoso_product,I,
311,SV Car Video TFT6.2W E6280 Silver,sv car video tft6.2w e6280 silver,0205020,Southridge Video,2,205,dim_contoso_product,I,
312,SV Car Video TFT6.2W E6281 Silver,sv car video tft6.2w e6281 silver,0205021,Southridge Video,2,205,dim_contoso_product,I,
313,SV Car Video TFT6.2W E6282 Silver,sv car video tft6.2w e6282 silver,0205022,Southridge Video,2,205,dim_contoso_product,I,
314,SV Car Video TFT7 M7001 Silver,sv car video tft7 m7001 silver,0205023,Southridge Video,2,205,dim_contoso_product,I,
315,SV Car Video AM/FM E1000 Silver,sv car video am/fm e1000 silver,0205024,Southridge Video,2,205,dim_contoso_product,I,
